"year_season","date","gridID","start_time","time_segment","common_name","number","distance","HSF","remarks","scientific_name","dataType"
"2024 Summer","2024-Apr-24","M08","7:05","1","Nilgiri Flowerpecker",1,20,"S","","Dicaeum concolor","point_count"
"2024 Summer","2024-Apr-24","M08","7:05","1","Indian White-eye",1,20,"H","GP, ","Zosterops palpebrosus","point_count"
"2024 Summer","2024-Apr-24","M08","7:05","1","Crimson-backed Sunbird",1,20,"H","","Leptocoma minima","point_count"
"2024 Summer","2024-Apr-24","M08","7:05","1","Asian Fairy-bluebird",1,30,"H","","Irena puella","point_count"
"2024 Summer","2024-Apr-24","M08","7:05","1","Greater Racket-tailed Drongo",2,30,"H","","Dicrurus paradiseus","point_count"
"2024 Summer","2024-Apr-24","M08","7:05","2","White-cheeked Barbet",1,30,"H","","Psilopogon viridis","point_count"
"2024 Summer","2024-Apr-24","M08","7:05","2","Orange Minivet",1,50,"H","","Pericrocotus flammeus","point_count"
"2024 Summer","2024-Apr-24","M08","7:05","2","Velvet-fronted Nuthatch",1,50,"H","","Sitta frontalis","point_count"
"2024 Summer","2024-Apr-24","M07","7:17","1","Stork-billed Kingfisher",1,50,"H","","Pelargopsis capensis","point_count"
"2024 Summer","2024-Apr-24","M07","7:17","1","Yellow-browed Bulbul",2,20,"H","","Iole indica","point_count"
"2024 Summer","2024-Apr-24","M07","7:17","1","White-throated Kingfisher",1,50,"H","","Halcyon smyrnensis","point_count"
"2024 Summer","2024-Apr-24","M07","7:17","1","Greenish Warbler",1,20,"H","","Phylloscopus trochiloides","point_count"
"2024 Summer","2024-Apr-24","M07","7:17","1","Greater Racket-tailed Drongo",1,50,"H","","Dicrurus paradiseus","point_count"
"2024 Summer","2024-Apr-24","M07","7:17","1","Nilgiri Flowerpecker",1,20,"H","","Dicaeum concolor","point_count"
"2024 Summer","2024-Apr-24","M07","7:17","1","Greater Racket-tailed Drongo",1,20,"S","","Dicrurus paradiseus","point_count"
"2024 Summer","2024-Apr-24","M07","7:17","1","Asian Fairy-bluebird",1,20,"H","","Irena puella","point_count"
"2024 Summer","2024-Apr-24","M07","7:17","2","Large-billed Crow",1,50,"H","","Corvus macrorhynchos","point_count"
"2024 Summer","2024-Apr-24","M07","7:17","2","Vernal Hanging-Parrot",1,30,"S","OC","Loriculus vernalis","point_count"
"2024 Summer","2024-Apr-24","M07","7:17","2","White-bellied Treepie",1,50,"H","","Dendrocitta leucogastra","point_count"
"2024 Summer","2024-Apr-24","M07","7:17","2","Orange Minivet",1,30,"H","","Pericrocotus flammeus","point_count"
"2024 Summer","2024-Apr-24","L07","7:33","1","Stork-billed Kingfisher",1,50,"H","","Pelargopsis capensis","point_count"
"2024 Summer","2024-Apr-24","L07","7:33","1","Greater Racket-tailed Drongo",1,50,"H","","Dicrurus paradiseus","point_count"
"2024 Summer","2024-Apr-24","L07","7:33","2","White-throated Kingfisher",1,50,"H","","Halcyon smyrnensis","point_count"
"2024 Summer","2024-Apr-24","L07","7:33","2","Nilgiri Flowerpecker",1,30,"H","","Dicaeum concolor","point_count"
"2024 Summer","2024-Apr-24","L07","7:33","2","Vernal Hanging-Parrot",1,10,"S","","Loriculus vernalis","point_count"
"2024 Summer","2024-Apr-24","L06","7:49","1","Greater Racket-tailed Drongo",1,20,"H","","Dicrurus paradiseus","point_count"
"2024 Summer","2024-Apr-24","L06","7:49","1","Southern Hill Myna",1,20,"H","","Gracula indica","point_count"
"2024 Summer","2024-Apr-24","L06","7:49","1","Orange Minivet",2,20,"S","","Pericrocotus flammeus","point_count"
"2024 Summer","2024-Apr-24","L06","7:49","1","Velvet-fronted Nuthatch",2,10,"S","","Sitta frontalis","point_count"
"2024 Summer","2024-Apr-24","L06","7:49","1","Little Spiderhunter",1,0,"S","","Arachnothera longirostra","point_count"
"2024 Summer","2024-Apr-24","L06","7:49","1","Crimson-backed Sunbird",1,0,"H","","Leptocoma minima","point_count"
"2024 Summer","2024-Apr-24","L06","7:49","1","Nilgiri Flowerpecker",2,20,"S","","Dicaeum concolor","point_count"
"2024 Summer","2024-Apr-24","L06","7:49","1","Southern Hill Myna",1,50,"H","","Gracula indica","point_count"
"2024 Summer","2024-Apr-24","L06","7:49","2","Crimson-backed Sunbird",1,30,"H","","Leptocoma minima","point_count"
"2024 Summer","2024-Apr-24","L06","7:49","2","Nilgiri Flowerpecker",1,20,"H","","Dicaeum concolor","point_count"
"2024 Summer","2024-Apr-24","L06","7:49","2","White-throated Kingfisher",1,50,"H","","Halcyon smyrnensis","point_count"
"2024 Summer","2024-Apr-24","K06","8:04","1","Greater Racket-tailed Drongo",1,50,"H","","Dicrurus paradiseus","point_count"
"2024 Summer","2024-Apr-24","K06","8:04","1","Southern Hill Myna",1,30,"H","","Gracula indica","point_count"
"2024 Summer","2024-Apr-24","K06","8:04","2","Malabar Barbet",1,30,"H","","Psilopogon malabaricus","point_count"
"2024 Summer","2024-Apr-24","K06","8:04","2","Vernal Hanging-Parrot",1,20,"H","","Loriculus vernalis","point_count"
"2024 Summer","2024-Apr-24","K07","8:25","1","Greater Racket-tailed Drongo",1,50,"H","","Dicrurus paradiseus","point_count"
"2024 Summer","2024-Apr-24","K07","8:25","1","Nilgiri Flowerpecker",1,20,"H","","Dicaeum concolor","point_count"
"2024 Summer","2024-Apr-24","K07","8:25","1","Asian Fairy-bluebird",1,30,"H","","Irena puella","point_count"
"2024 Summer","2024-Apr-24","K07","8:25","1","Southern Hill Myna",1,50,"H","","Gracula indica","point_count"
"2024 Summer","2024-Apr-24","K07","8:25","1","Crimson-backed Sunbird",1,10,"H","","Leptocoma minima","point_count"
"2024 Summer","2024-Apr-24","K07","8:25","1","Little Spiderhunter",1,30,"H","","Arachnothera longirostra","point_count"
"2024 Summer","2024-Apr-24","K07","8:25","1","White-bellied Treepie",2,30,"H","","Dendrocitta leucogastra","point_count"
"2024 Summer","2024-Apr-24","K07","8:25","1","Nilgiri Flowerpecker",1,10,"S","","Dicaeum concolor","point_count"
"2024 Summer","2024-Apr-24","J07","8:40","1","Orange Minivet",2,20,"S","","Pericrocotus flammeus","point_count"
"2024 Summer","2024-Apr-24","J07","8:40","1","Greater Racket-tailed Drongo",1,30,"S","","Dicrurus paradiseus","point_count"
"2024 Summer","2024-Apr-24","J07","8:40","1","Nilgiri Flowerpecker",1,20,"H","","Dicaeum concolor","point_count"
"2024 Summer","2024-Apr-24","J07","8:40","1","Southern Hill Myna",1,50,"H","","Gracula indica","point_count"
"2024 Summer","2024-Apr-24","J07","8:40","1","White-cheeked Barbet",2,50,"H","","Psilopogon viridis","point_count"
"2024 Summer","2024-Apr-24","J07","8:40","2","Yellow-browed Bulbul",2,20,"S","","Iole indica","point_count"
"2024 Summer","2024-Apr-24","J07","8:40","2","Square-tailed Bulbul",3,20,"S","","Hypsipetes ganeesa","point_count"
"2024 Summer","2024-Apr-24","J07","8:40","2","Crimson-backed Sunbird",1,20,"H","","Leptocoma minima","point_count"
"2024 Summer","2024-Apr-24","J07","8:40","2","Malabar Barbet",1,50,"H","","Psilopogon malabaricus","point_count"
"2024 Summer","2024-Apr-24","J07","8:40","2","Asian Fairy-bluebird",1,20,"S","X","Irena puella","point_count"
"2024 Summer","2024-Apr-24","J07","8:40","2","Great Hornbill",1,50,"H","X","Buceros bicornis","point_count"
"2024 Summer","2024-Apr-23","H17","6:15","1","Puff-throated Babbler",1,20,"H","","Pellorneum ruficeps","point_count"
"2024 Summer","2024-Apr-23","H17","6:15","1","Nilgiri Flowerpecker",1,5,"H","","Dicaeum concolor","point_count"
"2024 Summer","2024-Apr-23","H17","6:15","1","Indian Peafowl",2,30,"H","","Pavo cristatus","point_count"
"2024 Summer","2024-Apr-23","H17","6:15","1","Red-whiskered Bulbul",1,10,"S","GP, ","Pycnonotus jocosus","point_count"
"2024 Summer","2024-Apr-23","H17","6:15","1","Southern Hill Myna",1,20,"H","","Gracula indica","point_count"
"2024 Summer","2024-Apr-23","H17","6:15","1","Red-whiskered Bulbul",2,30,"S","","Pycnonotus jocosus","point_count"
"2024 Summer","2024-Apr-23","H17","6:15","1","Common Tailorbird",1,15,"H","","Orthotomus sutorius","point_count"
"2024 Summer","2024-Apr-23","H17","6:15","1","Southern Hill Myna",6,5,"S","","Gracula indica","point_count"
"2024 Summer","2024-Apr-23","H17","6:15","1","Large-billed Crow",1,50,"F","OC","Corvus macrorhynchos","point_count"
"2024 Summer","2024-Apr-23","H17","6:15","1","Vernal Hanging-Parrot",1,50,"H","","Loriculus vernalis","point_count"
"2024 Summer","2024-Apr-23","H17","6:15","2","White-cheeked Barbet",1,50,"H","","Psilopogon viridis","point_count"
"2024 Summer","2024-Apr-23","H16","6:31","1","Indian Scimitar-Babbler",1,50,"H","","Pomatorhinus horsfieldii","point_count"
"2024 Summer","2024-Apr-23","H16","6:31","1","Red-whiskered Bulbul",1,50,"H","","Pycnonotus jocosus","point_count"
"2024 Summer","2024-Apr-23","H16","6:31","1","Southern Hill Myna",1,10,"F","","Gracula indica","point_count"
"2024 Summer","2024-Apr-23","H16","6:31","1","Indian Peafowl",1,50,"H","","Pavo cristatus","point_count"
"2024 Summer","2024-Apr-23","H16","6:31","1","Indian Scimitar-Babbler",1,30,"H","","Pomatorhinus horsfieldii","point_count"
"2024 Summer","2024-Apr-23","H16","6:31","2","Red-whiskered Bulbul",1,30,"H","","Pycnonotus jocosus","point_count"
"2024 Summer","2024-Apr-23","H16","6:31","2","Yellow-browed Bulbul",1,50,"H","","Iole indica","point_count"
"2024 Summer","2024-Apr-23","H16","6:31","2","Velvet-fronted Nuthatch",3,20,"H","","Sitta frontalis","point_count"
"2024 Summer","2024-Apr-23","H16","6:31","2","Greenish Warbler",1,30,"S","","Phylloscopus trochiloides","point_count"
"2024 Summer","2024-Apr-23","H16","6:31","2","Malabar Barbet",1,50,"H","","Psilopogon malabaricus","point_count"
"2024 Summer","2024-Apr-23","H16","6:31","2","Malabar Whistling-Thrush",1,30,"H","","Myophonus horsfieldii","point_count"
"2024 Summer","2024-Apr-23","G16","6:44","1","Red-whiskered Bulbul",6,0,"S","","Pycnonotus jocosus","point_count"
"2024 Summer","2024-Apr-23","G16","6:44","1","Velvet-fronted Nuthatch",2,0,"S","","Sitta frontalis","point_count"
"2024 Summer","2024-Apr-23","G16","6:44","1","Vernal Hanging-Parrot",4,0,"S","E","Loriculus vernalis","point_count"
"2024 Summer","2024-Apr-23","G16","6:44","1","Indian White-eye",2,0,"F","","Zosterops palpebrosus","point_count"
"2024 Summer","2024-Apr-23","G16","6:44","1","White-cheeked Barbet",2,50,"S","","Psilopogon viridis","point_count"
"2024 Summer","2024-Apr-23","G16","6:44","1","Puff-throated Babbler",1,30,"H","","Pellorneum ruficeps","point_count"
"2024 Summer","2024-Apr-23","G16","6:44","1","Indian Scimitar-Babbler",1,50,"H","","Pomatorhinus horsfieldii","point_count"
"2024 Summer","2024-Apr-23","G16","6:44","1","Malabar Barbet",2,50,"H","","Psilopogon malabaricus","point_count"
"2024 Summer","2024-Apr-23","G16","6:44","1","Nilgiri Flowerpecker",1,20,"S","","Dicaeum concolor","point_count"
"2024 Summer","2024-Apr-23","G16","6:44","2","Red-whiskered Bulbul",3,0,"S","","Pycnonotus jocosus","point_count"
"2024 Summer","2024-Apr-23","G16","6:44","2","Indian Scimitar-Babbler",1,50,"H","","Pomatorhinus horsfieldii","point_count"
"2024 Summer","2024-Apr-23","G16","6:44","2","Malabar Whistling-Thrush",1,50,"H","","Myophonus horsfieldii","point_count"
"2024 Summer","2024-Apr-23","G16","6:44","2","Common Tailorbird",1,30,"H","","Orthotomus sutorius","point_count"
"2024 Summer","2024-Apr-23","G15","6:59","1","White-cheeked Barbet",2,10,"S","Mixed-flock","Psilopogon viridis","point_count"
"2024 Summer","2024-Apr-23","G15","6:59","1","Red-whiskered Bulbul",1,10,"S","GP, Mixed-flock","Pycnonotus jocosus","point_count"
"2024 Summer","2024-Apr-23","G15","6:59","1","Velvet-fronted Nuthatch",2,10,"S","Mixed-flock","Sitta frontalis","point_count"
"2024 Summer","2024-Apr-23","G15","6:59","1","Yellow-browed Bulbul",2,10,"S","Mixed-flock","Iole indica","point_count"
"2024 Summer","2024-Apr-23","G15","6:59","1","Orange Minivet",5,10,"S","Mixed-flock","Pericrocotus flammeus","point_count"
"2024 Summer","2024-Apr-23","G15","6:59","1","Indian Yellow Tit",2,10,"S","Mixed-flock","Machlolophus aplonotus","point_count"
"2024 Summer","2024-Apr-23","G15","6:59","1","Indian Peafowl",1,20,"S","","Pavo cristatus","point_count"
"2024 Summer","2024-Apr-23","G15","6:59","1","Brown-capped Pygmy Woodpecker",1,10,"S","Mixed-flock","Yungipicus nanus","point_count"
"2024 Summer","2024-Apr-23","G15","6:59","1","Southern Hill Myna",2,10,"S","","Gracula indica","point_count"
"2024 Summer","2024-Apr-23","G15","6:59","1","Malabar Barbet",2,10,"S","","Psilopogon malabaricus","point_count"
"2024 Summer","2024-Apr-23","G15","6:59","2","Indian White-eye",1,10,"S","GP, ","Zosterops palpebrosus","point_count"
"2024 Summer","2024-Apr-23","G15","6:59","2","Southern Hill Myna",4,30,"S","","Gracula indica","point_count"
"2024 Summer","2024-Apr-23","G14","7:15","1","Yellow-browed Bulbul",2,20,"H","","Iole indica","point_count"
"2024 Summer","2024-Apr-23","G14","7:15","1","Malabar Barbet",2,30,"H","","Psilopogon malabaricus","point_count"
"2024 Summer","2024-Apr-23","G14","7:15","1","Indian Peafowl",1,50,"H","","Pavo cristatus","point_count"
"2024 Summer","2024-Apr-23","G14","7:15","1","Large-billed Crow",1,30,"H","","Corvus macrorhynchos","point_count"
"2024 Summer","2024-Apr-23","G14","7:15","1","Indian Scimitar-Babbler",1,50,"H","","Pomatorhinus horsfieldii","point_count"
"2024 Summer","2024-Apr-23","G14","7:15","1","White-cheeked Barbet",1,50,"H","7:19","Psilopogon viridis","point_count"
"2024 Summer","2024-Apr-23","G14","7:15","2","Southern Hill Myna",1,30,"H","7:20","Gracula indica","point_count"
"2024 Summer","2024-Apr-23","G14","7:15","2","Southern Hill Myna",4,30,"H","","Gracula indica","point_count"
"2024 Summer","2024-Apr-23","G14","7:15","2","Malabar Whistling-Thrush",1,50,"H","","Myophonus horsfieldii","point_count"
"2024 Summer","2024-Apr-23","G14","7:15","2","Red-whiskered Bulbul",2,30,"H","","Pycnonotus jocosus","point_count"
"2024 Summer","2024-Apr-23","F14","7:29","1","Red-whiskered Bulbul",1,30,"H","","Pycnonotus jocosus","point_count"
"2024 Summer","2024-Apr-23","F14","7:29","1","White-cheeked Barbet",1,30,"H","","Psilopogon viridis","point_count"
"2024 Summer","2024-Apr-23","F14","7:29","1","Southern Hill Myna",4,20,"H","","Gracula indica","point_count"
"2024 Summer","2024-Apr-23","F14","7:29","1","Malabar Barbet",1,50,"H","","Psilopogon malabaricus","point_count"
"2024 Summer","2024-Apr-23","F14","7:29","1","Indian Peafowl",1,50,"H","7:33","Pavo cristatus","point_count"
"2024 Summer","2024-Apr-23","F14","7:29","2","Malabar Flameback",1,30,"H","","Chrysocolaptes socialis","point_count"
"2024 Summer","2024-Apr-23","F14","7:29","2","Yellow-browed Bulbul",1,50,"H","","Iole indica","point_count"
"2024 Summer","2024-Apr-23","F14","7:29","2","Orange Minivet",1,20,"H","GP, ","Pericrocotus flammeus","point_count"
"2024 Summer","2024-Apr-23","F14","7:29","2","Red-whiskered Bulbul",2,20,"H","","Pycnonotus jocosus","point_count"
"2024 Summer","2024-Apr-23","F14","7:29","2","Plum-headed Parakeet",1,30,"F","","Psittacula cyanocephala","point_count"
"2024 Summer","2024-Apr-23","F14","7:29","2","Little Spiderhunter",1,0,"S","","Arachnothera longirostra","point_count"
"2024 Summer","2024-Apr-23","F15","7:46","1","Malabar Barbet",1,30,"H","","Psilopogon malabaricus","point_count"
"2024 Summer","2024-Apr-23","F15","7:46","1","Eurasian Hoopoe",1,50,"H","","Upupa epops","point_count"
"2024 Summer","2024-Apr-23","F15","7:46","1","White-cheeked Barbet",1,50,"H","","Psilopogon viridis","point_count"
"2024 Summer","2024-Apr-23","F15","7:46","1","Malabar Flameback",1,50,"S","","Chrysocolaptes socialis","point_count"
"2024 Summer","2024-Apr-23","F15","7:46","2","Velvet-fronted Nuthatch",2,30,"S","","Sitta frontalis","point_count"
"2024 Summer","2024-Apr-23","F15","7:46","2","Large-billed Crow",2,50,"H","","Corvus macrorhynchos","point_count"
"2024 Summer","2024-Apr-23","F15","7:46","2","White-cheeked Barbet",2,30,"S","","Psilopogon viridis","point_count"
"2024 Summer","2024-Apr-23","F16","8:01","1","Greater Racket-tailed Drongo",1,10,"S","","Dicrurus paradiseus","point_count"
"2024 Summer","2024-Apr-23","F16","8:01","1","Common Tailorbird",1,20,"H","","Orthotomus sutorius","point_count"
"2024 Summer","2024-Apr-23","F16","8:01","1","Indian White-eye",1,30,"H","GP, ","Zosterops palpebrosus","point_count"
"2024 Summer","2024-Apr-23","F16","8:01","1","Purple Sunbird",1,50,"H","","Cinnyris asiaticus","point_count"
"2024 Summer","2024-Apr-23","F16","8:01","1","Red-whiskered Bulbul",1,30,"S","","Pycnonotus jocosus","point_count"
"2024 Summer","2024-Apr-23","F16","8:01","1","Puff-throated Babbler",1,30,"H","","Pellorneum ruficeps","point_count"
"2024 Summer","2024-Apr-23","F16","8:01","2","Indian Scimitar-Babbler",1,50,"H","","Pomatorhinus horsfieldii","point_count"
"2024 Summer","2024-Apr-23","F16","8:01","2","Large-billed Crow",1,50,"H","","Corvus macrorhynchos","point_count"
"2024 Summer","2024-Apr-23","F16","8:01","2","Nilgiri Flowerpecker",1,10,"S","","Dicaeum concolor","point_count"
"2024 Summer","2024-Apr-23","F16","8:01","2","Indian Peafowl",1,50,"H","","Pavo cristatus","point_count"
"2024 Summer","2024-Apr-23","F16","8:01","2","Vernal Hanging-Parrot",1,50,"F","OC","Loriculus vernalis","point_count"
"2024 Summer","2024-Apr-23","F16","8:01","2","Oriental Magpie-Robin",1,50,"H","","Copsychus saularis","point_count"
"2024 Summer","2024-Apr-23","E15","8:18","1","Red-whiskered Bulbul",4,5,"S","","Pycnonotus jocosus","point_count"
"2024 Summer","2024-Apr-23","E15","8:18","1","Common Tailorbird",1,10,"H","","Orthotomus sutorius","point_count"
"2024 Summer","2024-Apr-23","E15","8:18","1","Large-billed Crow",1,30,"H","","Corvus macrorhynchos","point_count"
"2024 Summer","2024-Apr-23","E15","8:18","1","Golden-fronted Leafbird",2,15,"S","","Chloropsis aurifrons","point_count"
"2024 Summer","2024-Apr-23","E15","8:18","1","Red-whiskered Bulbul",5,30,"S","8:21","Pycnonotus jocosus","point_count"
"2024 Summer","2024-Apr-23","E15","8:18","1","Large-billed Crow",1,30,"S","","Corvus macrorhynchos","point_count"
"2024 Summer","2024-Apr-23","E15","8:18","2","Malabar Barbet",2,30,"H","","Psilopogon malabaricus","point_count"
"2024 Summer","2024-Apr-23","E15","8:18","2","Heart-spotted Woodpecker",2,10,"S","","Hemicircus canente","point_count"
"2024 Summer","2024-Apr-23","E15","8:18","2","Plum-headed Parakeet",1,20,"F","OC","Psittacula cyanocephala","point_count"
"2024 Summer","2024-Apr-23","D15","8:37","1","Common Tailorbird",1,20,"H","","Orthotomus sutorius","point_count"
"2024 Summer","2024-Apr-23","D15","8:37","1","Oriental Magpie-Robin",1,30,"H","","Copsychus saularis","point_count"
"2024 Summer","2024-Apr-23","D15","8:37","1","Crimson-backed Sunbird",1,20,"H","","Leptocoma minima","point_count"
"2024 Summer","2024-Apr-23","D15","8:37","1","Red-whiskered Bulbul",2,15,"S","","Pycnonotus jocosus","point_count"
"2024 Summer","2024-Apr-23","D15","8:37","1","White-cheeked Barbet",1,30,"H","","Psilopogon viridis","point_count"
"2024 Summer","2024-Apr-23","D15","8:37","1","Nilgiri Flowerpecker",1,15,"H","","Dicaeum concolor","point_count"
"2024 Summer","2024-Apr-23","D15","8:42","2","Orange Minivet",1,30,"H","GP, ","Pericrocotus flammeus","point_count"
"2024 Summer","2024-Apr-23","D15","8:42","2","Yellow-browed Bulbul",1,50,"H","","Iole indica","point_count"
"2024 Summer","2024-Apr-23","D15","8:42","2","Eurasian Hoopoe",1,50,"H","","Upupa epops","point_count"
